report_id,report_date,strategy,direction,card_entry_mode,card_entry,stop_loss,tp1,tp2,tp3,card_R_points,management,window_session,fill_status,fill_time_broker,fill_price,unit,exit_price,exit_time_broker,exit_reason,R_window,R_points_window,notes
SPX-2026-06-04,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,2026-06-05,FILLED,2026-06-05 06:45:00,7551.6,Unit 1,7490.5,2026-06-05 18:30:00,stopped out (TP1 reached later at 2026-06-15 18:45:00) | marketable at window open (level already breached) - filled at open,-1.0,61.1,
SPX-2026-06-04,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,2026-06-05,FILLED,2026-06-05 06:45:00,7551.6,Unit 2,7490.5,2026-06-05 18:30:00,stopped out (TP2 reached later at 2026-08-04 08:30:00) | marketable at window open (level already breached) - filled at open,-1.0,61.1,
SPX-2026-06-04,2026-06-04,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7554.26,7490.5,7576.63,7620.9,7736.8,63.76,3 units; Unit3 SL->entry+0.2R (7567.01) on TP2 fill; 3A structural runner override on 100%-ext break,2026-06-05,FILLED,2026-06-05 06:45:00,7551.6,Unit 3,7490.5,2026-06-05 18:30:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,61.1,
SPX-2026-06-05,2026-06-05,Trade 1 - Daily Directional,,,,,,,,,,,SUPPRESSED,,,All units,,,SUPPRESSED by card: direction score |0.22| below the 0.25 conviction threshold.,0.0,,
SPX-2026-06-05,2026-06-05,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7570.0,7512.0,7589.0,7624.0,7650.0,58.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner trails to daily P,2026-06-08,MALFORMED,2026-06-08 06:45:00,7411.0,Unit 1,7512.0,2026-06-08 06:45:00,Stop is on the wrong side of the 06:45 window fill - unexecutable as written.,-1.0,101.0,STOP ON WRONG SIDE OF FILL - order malformed at this window | entry ref 7570.0 vs window fill 7411.0 (-159.0)
SPX-2026-06-05,2026-06-05,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7570.0,7512.0,7589.0,7624.0,7650.0,58.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner trails to daily P,2026-06-08,MALFORMED,2026-06-08 06:45:00,7411.0,Unit 2,7512.0,2026-06-08 06:45:00,Stop is on the wrong side of the 06:45 window fill - unexecutable as written.,-1.0,101.0,STOP ON WRONG SIDE OF FILL - order malformed at this window | entry ref 7570.0 vs window fill 7411.0 (-159.0)
SPX-2026-06-05,2026-06-05,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7570.0,7512.0,7589.0,7624.0,7650.0,58.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner trails to daily P,2026-06-08,MALFORMED,2026-06-08 06:45:00,7411.0,Unit 3,7512.0,2026-06-08 06:45:00,Stop is on the wrong side of the 06:45 window fill - unexecutable as written.,-1.0,101.0,STOP ON WRONG SIDE OF FILL - order malformed at this window | entry ref 7570.0 vs window fill 7411.0 (-159.0)
SPX-2026-06-05,2026-06-05,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7593.0,7548.0,7621.0,7643.0,7697.0,45.0,3 units; Unit3 SL->entry+0.2R (7602) on TP2 fill,2026-06-08,NO FILL,,,All units,,,level 7593.0 not reached in the 06:45-08:45 window on 2026-06-08 (window range 7381.5-7413.8); order expires.,0.0,,
SPX-2026-06-08,2026-06-08,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384.0,7475.0,7293.0,7202.0,7105.0,91.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-09,FILLED,2026-06-09 06:45:00,7427.3,Unit 1,7475.0,2026-06-09 16:45:00,stopped out (TP1 reached later at 2026-06-09 19:15:00) | market at window open 06:45,-1.0,47.7,entry ref 7384.0 vs window fill 7427.3 (+43.3)
SPX-2026-06-08,2026-06-08,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384.0,7475.0,7293.0,7202.0,7105.0,91.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-09,FILLED,2026-06-09 06:45:00,7427.3,Unit 2,7475.0,2026-06-09 16:45:00,stopped out (TP2 not reached) | market at window open 06:45,-1.0,47.7,entry ref 7384.0 vs window fill 7427.3 (+43.3)
SPX-2026-06-08,2026-06-08,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384.0,7475.0,7293.0,7202.0,7105.0,91.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-09,FILLED,2026-06-09 06:45:00,7427.3,Unit 3,7475.0,2026-06-09 16:45:00,stopped out | market at window open 06:45,-1.0,47.7,entry ref 7384.0 vs window fill 7427.3 (+43.3)
SPX-2026-06-08,2026-06-08,Trade 3A - Momentum-Pullback (sell limit weekly S2),SHORT,SELL LIMIT,7460.0,7565.0,7384.0,7343.0,7105.0,105.0,3 units; Unit3 SL->entry-0.2R (7439) on TP2 fill; structural runner override on breakdown,2026-06-09,NO FILL,,,All units,,,level 7460.0 not reached in the 06:45-08:45 window on 2026-06-09 (window range 7423.5-7435.5); order expires.,0.0,,
SPX-2026-06-09,2026-06-09,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384.0,7484.0,7284.0,7184.0,7100.0,100.0,3 units; Unit3 SL->entry-0.2R (7364) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-10,FILLED,2026-06-10 06:45:00,7366.3,Unit 1,7284.0,2026-06-10 22:15:00,TP1 reached | market at window open 06:45,0.699,117.7,entry ref 7384.0 vs window fill 7366.3 (-17.7)
SPX-2026-06-09,2026-06-09,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384.0,7484.0,7284.0,7184.0,7100.0,100.0,3 units; Unit3 SL->entry-0.2R (7364) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-10,FILLED,2026-06-10 06:45:00,7366.3,Unit 2,7484.0,2026-06-15 01:00:00,stopped out (TP2 not reached) | market at window open 06:45,-1.0,117.7,entry ref 7384.0 vs window fill 7366.3 (-17.7)
SPX-2026-06-09,2026-06-09,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7384.0,7484.0,7284.0,7184.0,7100.0,100.0,3 units; Unit3 SL->entry-0.2R (7364) on TP2 fill; runner CARD-SPECIFIED time-stop at session close + 3xATR cap,2026-06-10,FILLED,2026-06-10 06:45:00,7366.3,Unit 3,7261.5,2026-06-10 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,0.89,117.7,entry ref 7384.0 vs window fill 7366.3 (-17.7)
SPX-2026-06-09,2026-06-09,Trade 3A - Momentum-Pullback (sell limit daily P),SHORT,SELL LIMIT,7449.58,7521.0,7380.0,7300.0,7245.0,71.0,3 units; Unit3 SL->entry-0.2R (7435.38) on TP2 fill,2026-06-10,NO FILL,,,All units,,,level 7449.58 not reached in the 06:45-08:45 window on 2026-06-10 (window range 7350.0-7370.5); order expires.,0.0,,
SPX-2026-06-10,2026-06-10,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7330.0,7476.0,7257.0,7184.0,7038.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-11,FILLED,2026-06-11 06:45:00,7294.9,Unit 1,7476.0,2026-06-15 01:00:00,stopped out (TP1 not reached) | marketable at window open (level already breached) - filled at open,-1.0,181.1,entry ref 7330.0 vs window fill 7294.9 (-35.1)
SPX-2026-06-10,2026-06-10,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7330.0,7476.0,7257.0,7184.0,7038.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-11,FILLED,2026-06-11 06:45:00,7294.9,Unit 2,7476.0,2026-06-15 01:00:00,stopped out (TP2 not reached) | marketable at window open (level already breached) - filled at open,-1.0,181.1,entry ref 7330.0 vs window fill 7294.9 (-35.1)
SPX-2026-06-10,2026-06-10,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7330.0,7476.0,7257.0,7184.0,7038.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-11,FILLED,2026-06-11 06:45:00,7294.9,Unit 3,7394.6,2026-06-11 23:45:00,card-specified runner time-stop at the entry-session close | marketable at window open (level already breached) - filled at open,-0.551,181.1,entry ref 7330.0 vs window fill 7294.9 (-35.1)
SPX-2026-06-10,2026-06-10,Trade 2 - Pivot (sell limit weekly P),SHORT,SELL LIMIT,7460.0,7518.0,7402.0,7344.0,7330.0,58.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner exit at pivot P,2026-06-11,NO FILL,,,All units,,,level 7460.0 not reached in the 06:45-08:45 window on 2026-06-11 (window range 7292.9-7314.4); order expires.,0.0,,
SPX-2026-06-10,2026-06-10,Trade 3C - Momentum-Breakout (sell stop),SHORT,SELL STOP,7322.0,7396.0,7248.0,7214.0,7105.0,74.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-11,FILLED,2026-06-11 06:45:00,7294.9,Unit 1,7396.0,2026-06-11 22:15:00,stopped out (TP1 not reached) | marketable at window open (level already breached) - filled at open,-1.0,101.1,entry ref 7322.0 vs window fill 7294.9 (-27.1)
SPX-2026-06-10,2026-06-10,Trade 3C - Momentum-Breakout (sell stop),SHORT,SELL STOP,7322.0,7396.0,7248.0,7214.0,7105.0,74.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-11,FILLED,2026-06-11 06:45:00,7294.9,Unit 2,7396.0,2026-06-11 22:15:00,stopped out (TP2 not reached) | marketable at window open (level already breached) - filled at open,-1.0,101.1,entry ref 7322.0 vs window fill 7294.9 (-27.1)
SPX-2026-06-10,2026-06-10,Trade 3C - Momentum-Breakout (sell stop),SHORT,SELL STOP,7322.0,7396.0,7248.0,7214.0,7105.0,74.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-11,FILLED,2026-06-11 06:45:00,7294.9,Unit 3,7396.0,2026-06-11 22:15:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,101.1,entry ref 7322.0 vs window fill 7294.9 (-27.1)
SPX-2026-06-11,2026-06-11,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7267.45,7552.45,6981.5,6696.1,6900.0,285.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-12,FILLED,2026-06-12 06:45:00,7404.1,Unit 1,7552.45,2026-06-15 16:45:00,stopped out (TP1 not reached) | market at window open 06:45,-1.0,148.35,entry ref 7267.45 vs window fill 7404.1 (+136.7)
SPX-2026-06-11,2026-06-11,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7267.45,7552.45,6981.5,6696.1,6900.0,285.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-12,FILLED,2026-06-12 06:45:00,7404.1,Unit 2,7552.45,2026-06-15 16:45:00,stopped out (TP2 not reached) | market at window open 06:45,-1.0,148.35,entry ref 7267.45 vs window fill 7404.1 (+136.7)
SPX-2026-06-11,2026-06-11,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7267.45,7552.45,6981.5,6696.1,6900.0,285.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-12,FILLED,2026-06-12 06:45:00,7404.1,Unit 3,7433.9,2026-06-12 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,-0.201,148.35,entry ref 7267.45 vs window fill 7404.1 (+136.7)
SPX-2026-06-11,2026-06-11,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7463.0,7641.0,7392.0,7250.0,7000.0,178.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; structural runner override on 100%-ext break,2026-06-12,NO FILL,,,All units,,,level 7463.0 not reached in the 06:45-08:45 window on 2026-06-12 (window range 7395.6-7409.9); order expires.,0.0,,
SPX-2026-06-15,2026-06-15,Trade 1 - Daily Directional,LONG,MARKET @ 07:00 UK,7431.51,7338.91,7524.0,7616.6,7709.1,92.6,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 1,7524.0,2026-06-16 06:45:00,TP1 reached | market at window open 06:45,-0.169,222.69,entry ref 7431.51 vs window fill 7561.6 (+130.1) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 1 - Daily Directional,LONG,MARKET @ 07:00 UK,7431.51,7338.91,7524.0,7616.6,7709.1,92.6,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 2,7338.91,2026-06-25 16:45:00,stopped out (TP2 reached later at 2026-08-04 04:45:00) | market at window open 06:45,-1.0,222.69,entry ref 7431.51 vs window fill 7561.6 (+130.1) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 1 - Daily Directional,LONG,MARKET @ 07:00 UK,7431.51,7338.91,7524.0,7616.6,7709.1,92.6,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop + 3xATR cap,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 3,7517.4,2026-06-16 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,-0.198,222.69,entry ref 7431.51 vs window fill 7561.6 (+130.1) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 2 - Pivot (buy stop daily R1),LONG,BUY STOP,7470.9,7416.86,7524.9,7578.98,7620.0,54.04,3 units; Unit3 SL->entry+0.2R (7481.71) on TP2 fill; runner to pivot,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 1,7524.9,2026-06-16 06:45:00,TP1 reached | marketable at window open (level already breached) - filled at open,-0.254,144.74,entry ref 7470.9 vs window fill 7561.6 (+90.7) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 2 - Pivot (buy stop daily R1),LONG,BUY STOP,7470.9,7416.86,7524.9,7578.98,7620.0,54.04,3 units; Unit3 SL->entry+0.2R (7481.71) on TP2 fill; runner to pivot,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 2,7416.86,2026-06-17 22:30:00,stopped out (TP2 reached later at 2026-07-10 22:45:00) | marketable at window open (level already breached) - filled at open,-1.0,144.74,entry ref 7470.9 vs window fill 7561.6 (+90.7) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 2 - Pivot (buy stop daily R1),LONG,BUY STOP,7470.9,7416.86,7524.9,7578.98,7620.0,54.04,3 units; Unit3 SL->entry+0.2R (7481.71) on TP2 fill; runner to pivot,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 3,7416.86,2026-06-17 22:30:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,144.74,entry ref 7470.9 vs window fill 7561.6 (+90.7) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 3C - Breakout (buy stop 5-day swing high),LONG,BUY STOP,7483.15,7416.96,7549.3,7615.5,7866.2,66.19,3 units; structural runner on entry-to-anchor,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 1,7549.3,2026-06-16 06:45:00,TP1 reached | marketable at window open (level already breached) - filled at open,-0.085,144.64,entry ref 7483.15 vs window fill 7561.6 (+78.5) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 3C - Breakout (buy stop 5-day swing high),LONG,BUY STOP,7483.15,7416.96,7549.3,7615.5,7866.2,66.19,3 units; structural runner on entry-to-anchor,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 2,7416.96,2026-06-17 22:30:00,stopped out (TP2 reached later at 2026-08-04 04:45:00) | marketable at window open (level already breached) - filled at open,-1.0,144.64,entry ref 7483.15 vs window fill 7561.6 (+78.5) | TP1 already behind price at fill
SPX-2026-06-15,2026-06-15,Trade 3C - Breakout (buy stop 5-day swing high),LONG,BUY STOP,7483.15,7416.96,7549.3,7615.5,7866.2,66.19,3 units; structural runner on entry-to-anchor,2026-06-16,FILLED,2026-06-16 06:45:00,7561.6,Unit 3,7416.96,2026-06-17 22:30:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,144.64,entry ref 7483.15 vs window fill 7561.6 (+78.5) | TP1 already behind price at fill
SPX-2026-06-16,2026-06-16,Trade 1 - Daily Directional,LONG,MARKET @ overridden daily-open anchor,7431.24,7389.24,7473.68,7515.9,7558.12,42.0,3 units; Unit3 SL->entry+0.2R (7439.9) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-06-17,FILLED,2026-06-17 06:45:00,7540.2,Unit 1,7473.68,2026-06-17 06:45:00,TP1 reached | market at window open 06:45,-0.441,150.96,entry ref 7431.24 vs window fill 7540.2 (+109.0) | TP1 already behind price at fill | TP2 already behind price at fill
SPX-2026-06-16,2026-06-16,Trade 1 - Daily Directional,LONG,MARKET @ overridden daily-open anchor,7431.24,7389.24,7473.68,7515.9,7558.12,42.0,3 units; Unit3 SL->entry+0.2R (7439.9) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-06-17,FILLED,2026-06-17 06:45:00,7540.2,Unit 2,7515.9,2026-06-17 06:45:00,TP2 reached | market at window open 06:45,-0.161,150.96,entry ref 7431.24 vs window fill 7540.2 (+109.0) | TP1 already behind price at fill | TP2 already behind price at fill
SPX-2026-06-16,2026-06-16,Trade 1 - Daily Directional,LONG,MARKET @ overridden daily-open anchor,7431.24,7389.24,7473.68,7515.9,7558.12,42.0,3 units; Unit3 SL->entry+0.2R (7439.9) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,2026-06-17,FILLED,2026-06-17 06:45:00,7540.2,Unit 3,7570.39,2026-06-17 06:45:00,BE+/-0.2R trail hit after TP2 fill | market at window open 06:45,0.2,150.96,entry ref 7431.24 vs window fill 7540.2 (+109.0) | TP1 already behind price at fill | TP2 already behind price at fill
SPX-2026-06-16,2026-06-16,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7398.71,7353.41,7443.7,7488.7,7509.11,45.3,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-17,NO FILL,,,All units,,,level 7398.71 not reached in the 06:45-08:45 window on 2026-06-17 (window range 7536.9-7543.7); order expires.,0.0,,
SPX-2026-06-16,2026-06-16,Trade 3A - Momentum-Pullback (pivot confluence),LONG,BUY LIMIT,7400.0,7330.0,7470.0,7506.0,7577.0,70.0,3 units; 3A structural runner override on 100%-ext break,2026-06-17,NO FILL,,,All units,,,level 7400.0 not reached in the 06:45-08:45 window on 2026-06-17 (window range 7536.9-7543.7); order expires.,0.0,,
SPX-2026-06-17,2026-06-17,Trade 1 - Daily Directional,LONG,BUY LIMIT (daily P),7558.0,7475.0,7641.0,7724.0,7800.0,83.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,2026-06-18,FILLED,2026-06-18 06:45:00,7488.0,Unit 1,7475.0,2026-06-18 14:15:00,stopped out (TP1 reached later at 2026-08-04 16:30:00) | marketable at window open (level already breached) - filled at open,-1.0,13.0,entry ref 7558.0 vs window fill 7488.0 (-70.0)
SPX-2026-06-17,2026-06-17,Trade 1 - Daily Directional,LONG,BUY LIMIT (daily P),7558.0,7475.0,7641.0,7724.0,7800.0,83.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,2026-06-18,FILLED,2026-06-18 06:45:00,7488.0,Unit 2,7475.0,2026-06-18 14:15:00,stopped out (TP2 reached later at 2026-08-04 19:30:00) | marketable at window open (level already breached) - filled at open,-1.0,13.0,entry ref 7558.0 vs window fill 7488.0 (-70.0)
SPX-2026-06-17,2026-06-17,Trade 1 - Daily Directional,LONG,BUY LIMIT (daily P),7558.0,7475.0,7641.0,7724.0,7800.0,83.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,2026-06-18,FILLED,2026-06-18 06:45:00,7488.0,Unit 3,7475.0,2026-06-18 14:15:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,13.0,entry ref 7558.0 vs window fill 7488.0 (-70.0)
SPX-2026-06-17,2026-06-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7527.0,7470.0,7584.0,7610.0,7632.0,57.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-18,FILLED,2026-06-18 06:45:00,7488.0,Unit 1,7470.0,2026-06-18 14:30:00,stopped out (TP1 reached later at 2026-07-16 03:00:00) | marketable at window open (level already breached) - filled at open,-1.0,18.0,entry ref 7527.0 vs window fill 7488.0 (-39.0)
SPX-2026-06-17,2026-06-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7527.0,7470.0,7584.0,7610.0,7632.0,57.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-18,FILLED,2026-06-18 06:45:00,7488.0,Unit 2,7470.0,2026-06-18 14:30:00,stopped out (TP2 reached later at 2026-08-04 03:00:00) | marketable at window open (level already breached) - filled at open,-1.0,18.0,entry ref 7527.0 vs window fill 7488.0 (-39.0)
SPX-2026-06-17,2026-06-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7527.0,7470.0,7584.0,7610.0,7632.0,57.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-18,FILLED,2026-06-18 06:45:00,7488.0,Unit 3,7470.0,2026-06-18 14:30:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,18.0,entry ref 7527.0 vs window fill 7488.0 (-39.0)
SPX-2026-06-17,2026-06-17,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7590.0,7527.0,7653.0,7716.0,7800.0,63.0,3 units; 3A structural runner override,2026-06-18,NO FILL,,,All units,,,level 7590.0 not reached in the 06:45-08:45 window on 2026-06-18 (window range 7476.0-7493.3); order expires.,0.0,,
SPX-2026-06-18,2026-06-18,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,3 units; Unit3 SL->entry-0.2R (7404) on TP2 fill; runner time-stop at session close + 3xATR cap,2026-06-19,FILLED,2026-06-19 06:45:00,7476.4,Unit 1,7501.0,2026-06-19 17:30:00,stopped out (TP1 reached later at 2026-06-25 16:45:00) | market at window open 06:45,-1.0,24.6,entry ref 7420.0 vs window fill 7476.4 (+56.4)
SPX-2026-06-18,2026-06-18,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,3 units; Unit3 SL->entry-0.2R (7404) on TP2 fill; runner time-stop at session close + 3xATR cap,2026-06-19,FILLED,2026-06-19 06:45:00,7476.4,Unit 2,7501.0,2026-06-19 17:30:00,stopped out (TP2 not reached) | market at window open 06:45,-1.0,24.6,entry ref 7420.0 vs window fill 7476.4 (+56.4)
SPX-2026-06-18,2026-06-18,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,3 units; Unit3 SL->entry-0.2R (7404) on TP2 fill; runner time-stop at session close + 3xATR cap,2026-06-19,FILLED,2026-06-19 06:45:00,7476.4,Unit 3,7501.0,2026-06-19 17:30:00,stopped out | market at window open 06:45,-1.0,24.6,entry ref 7420.0 vs window fill 7476.4 (+56.4)
SPX-2026-06-18,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),SHORT,SELL LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-19,FILLED,2026-06-19 06:45:00,7476.4,Unit 1,7506.0,2026-06-19 18:00:00,stopped out (TP1 reached later at 2026-06-23 09:15:00) | marketable at window open (level already breached) - filled at open,-1.0,29.6,entry ref 7450.0 vs window fill 7476.4 (+26.4)
SPX-2026-06-18,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),SHORT,SELL LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-19,FILLED,2026-06-19 06:45:00,7476.4,Unit 2,7506.0,2026-06-19 18:00:00,stopped out (TP2 reached later at 2026-06-25 16:45:00) | marketable at window open (level already breached) - filled at open,-1.0,29.6,entry ref 7450.0 vs window fill 7476.4 (+26.4)
SPX-2026-06-18,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),SHORT,SELL LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-19,FILLED,2026-06-19 06:45:00,7476.4,Unit 3,7506.0,2026-06-19 18:00:00,stopped out | marketable at window open (level already breached) - filled at open,-1.0,29.6,entry ref 7450.0 vs window fill 7476.4 (+26.4)
SPX-2026-06-18,2026-06-18,Trade 3C - Momentum-Breakout (sell stop),SHORT,SELL STOP,7369.0,7427.0,7322.0,7275.0,7182.0,58.0,3 units; structural runner override on extension,2026-06-19,NO FILL,,,All units,,,level 7369.0 not reached in the 06:45-08:45 window on 2026-06-19 (window range 7458.3-7477.3); order expires.,0.0,,
SPX-2026-06-19,2026-06-19,Trade 1 - Daily Directional,LONG,MARKET @ next open,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,3 units; Unit3 SL->entry+0.2R (7507.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-06-22,FILLED,2026-06-22 06:45:00,7480.0,Unit 1,7536.0,2026-06-22 16:30:00,TP1 reached | market at window open 06:45,3.733,15.0,entry ref 7500.58 vs window fill 7480.0 (-20.6)
SPX-2026-06-19,2026-06-19,Trade 1 - Daily Directional,LONG,MARKET @ next open,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,3 units; Unit3 SL->entry+0.2R (7507.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-06-22,FILLED,2026-06-22 06:45:00,7480.0,Unit 2,7465.0,2026-06-23 03:00:00,stopped out (TP2 reached later at 2026-07-10 21:00:00) | market at window open 06:45,-1.0,15.0,entry ref 7500.58 vs window fill 7480.0 (-20.6)
SPX-2026-06-19,2026-06-19,Trade 1 - Daily Directional,LONG,MARKET @ next open,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,3 units; Unit3 SL->entry+0.2R (7507.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-06-22,FILLED,2026-06-22 06:45:00,7480.0,Unit 3,7481.8,2026-06-22 23:45:00,card-specified runner time-stop at the entry-session close | market at window open 06:45,0.12,15.0,entry ref 7500.58 vs window fill 7480.0 (-20.6)
