report_id,report_date,strategy,direction,card_entry_mode,card_entry,stop_loss,tp1,tp2,tp3,card_R_points,management,entry_session,entry_rule,fill_status,fill_time_broker,fill_price,R_points,risk_vs_card,unit,exit_price,exit_time_broker,exit_reason,R,notes
SPX-2026-06-17,2026-06-17,Trade 1 - Daily Directional,LONG,BUY LIMIT (daily P),7558.0,7475.0,7641.0,7724.0,7800.0,83.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,2026-06-18,A: market at 06:45 (better than card entry),FILLED,2026-06-18 06:45:00,7488.0,13.0,0.157,Unit 1,7475.0,2026-06-18 14:15:00,stopped out (TP1 reached later 2026-08-04 16:30:00),-1.0,MICRO-R
SPX-2026-06-17,2026-06-17,Trade 1 - Daily Directional,LONG,BUY LIMIT (daily P),7558.0,7475.0,7641.0,7724.0,7800.0,83.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,2026-06-18,A: market at 06:45 (better than card entry),FILLED,2026-06-18 06:45:00,7488.0,13.0,0.157,Unit 2,7475.0,2026-06-18 14:15:00,stopped out (TP2 reached later 2026-08-04 19:30:00),-1.0,MICRO-R
SPX-2026-06-17,2026-06-17,Trade 1 - Daily Directional,LONG,BUY LIMIT (daily P),7558.0,7475.0,7641.0,7724.0,7800.0,83.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner session-close time-stop / 3xATR cap,2026-06-18,A: market at 06:45 (better than card entry),FILLED,2026-06-18 06:45:00,7488.0,13.0,0.157,Unit 3,7475.0,2026-06-18 14:15:00,stopped out,-1.0,MICRO-R
SPX-2026-06-17,2026-06-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7527.0,7470.0,7584.0,7610.0,7632.0,57.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-18,A: market at 06:45 (better than card entry),FILLED,2026-06-18 06:45:00,7488.0,18.0,0.316,Unit 1,7470.0,2026-06-18 14:30:00,stopped out (TP1 reached later 2026-07-16 03:00:00),-1.0,
SPX-2026-06-17,2026-06-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7527.0,7470.0,7584.0,7610.0,7632.0,57.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-18,A: market at 06:45 (better than card entry),FILLED,2026-06-18 06:45:00,7488.0,18.0,0.316,Unit 2,7470.0,2026-06-18 14:30:00,stopped out (TP2 reached later 2026-08-04 03:00:00),-1.0,
SPX-2026-06-17,2026-06-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7527.0,7470.0,7584.0,7610.0,7632.0,57.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-06-18,A: market at 06:45 (better than card entry),FILLED,2026-06-18 06:45:00,7488.0,18.0,0.316,Unit 3,7470.0,2026-06-18 14:30:00,stopped out,-1.0,
SPX-2026-06-17,2026-06-17,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7590.0,7527.0,7653.0,7716.0,7800.0,63.0,3 units; 3A structural runner override,2026-06-18,A: market-if-better,SKIPPED,2026-06-18 06:45:00,7488.0,,,All units,,,06:45 price 7488.0 is beyond the card stop 7527.0 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-06-18,2026-06-18,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,3 units; Unit3 SL->entry-0.2R (7404) on TP2 fill; runner time-stop at session close + 3xATR cap,2026-06-19,A: market at 06:45 (better than card entry),FILLED,2026-06-19 06:45:00,7476.4,24.6,0.304,Unit 1,7501.0,2026-06-19 17:30:00,stopped out (TP1 reached later 2026-06-25 16:45:00),-1.0,
SPX-2026-06-18,2026-06-18,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,3 units; Unit3 SL->entry-0.2R (7404) on TP2 fill; runner time-stop at session close + 3xATR cap,2026-06-19,A: market at 06:45 (better than card entry),FILLED,2026-06-19 06:45:00,7476.4,24.6,0.304,Unit 2,7501.0,2026-06-19 17:30:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-18,2026-06-18,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7420.0,7501.0,7340.0,7259.0,7180.0,81.0,3 units; Unit3 SL->entry-0.2R (7404) on TP2 fill; runner time-stop at session close + 3xATR cap,2026-06-19,A: market at 06:45 (better than card entry),FILLED,2026-06-19 06:45:00,7476.4,24.6,0.304,Unit 3,7501.0,2026-06-19 17:30:00,stopped out,-1.0,
SPX-2026-06-18,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),SHORT,SELL LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-19,A: market at 06:45 (better than card entry),FILLED,2026-06-19 06:45:00,7476.4,29.6,0.529,Unit 1,7506.0,2026-06-19 18:00:00,stopped out (TP1 reached later 2026-06-23 09:15:00),-1.0,
SPX-2026-06-18,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),SHORT,SELL LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-19,A: market at 06:45 (better than card entry),FILLED,2026-06-19 06:45:00,7476.4,29.6,0.529,Unit 2,7506.0,2026-06-19 18:00:00,stopped out (TP2 reached later 2026-06-25 16:45:00),-1.0,
SPX-2026-06-18,2026-06-18,Trade 2 - Pivot (sell limit monthly S1 / daily P),SHORT,SELL LIMIT,7450.0,7506.0,7394.0,7338.0,7322.0,56.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-19,A: market at 06:45 (better than card entry),FILLED,2026-06-19 06:45:00,7476.4,29.6,0.529,Unit 3,7506.0,2026-06-19 18:00:00,stopped out,-1.0,
SPX-2026-06-18,2026-06-18,Trade 3C - Momentum-Breakout (sell stop),SHORT,SELL STOP,7369.0,7427.0,7322.0,7275.0,7182.0,58.0,3 units; structural runner override on extension,2026-06-19,A: market-if-better,SKIPPED,2026-06-19 06:45:00,7476.4,,,All units,,,06:45 price 7476.4 is beyond the card stop 7427.0 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-06-19,2026-06-19,Trade 1 - Daily Directional,LONG,MARKET @ next open,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,3 units; Unit3 SL->entry+0.2R (7507.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-06-22,A: market at 06:45 (better than card entry),FILLED,2026-06-22 06:45:00,7480.0,15.0,0.422,Unit 1,7536.0,2026-06-22 16:30:00,TP1 reached,3.733,
SPX-2026-06-19,2026-06-19,Trade 1 - Daily Directional,LONG,MARKET @ next open,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,3 units; Unit3 SL->entry+0.2R (7507.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-06-22,A: market at 06:45 (better than card entry),FILLED,2026-06-22 06:45:00,7480.0,15.0,0.422,Unit 2,7465.0,2026-06-23 03:00:00,stopped out (TP2 reached later 2026-07-10 21:00:00),-1.0,
SPX-2026-06-19,2026-06-19,Trade 1 - Daily Directional,LONG,MARKET @ next open,7500.58,7465.0,7536.0,7571.0,7603.0,35.58,3 units; Unit3 SL->entry+0.2R (7507.7) on TP2 fill; runner session-close time-stop + 3xATR cap,2026-06-22,A: market at 06:45 (better than card entry),FILLED,2026-06-22 06:45:00,7480.0,15.0,0.422,Unit 3,7481.8,2026-06-22 23:45:00,card runner time-stop at entry-session close,0.12,
SPX-2026-06-19,2026-06-19,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7475.58,7450.57,7500.6,7525.6,7561.0,25.01,3 units; Unit3 SL->entry+0.2R (7480.58) on TP2 fill; runner to pivot R3,2026-06-22,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7480.0 was worse than the card entry 7475.58; the -0.5R improvement level 7463.1 was not reached (session range from 06:45: 7467.3-7538.8).,0.0,
SPX-2026-06-19,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7512.0,7478.0,7546.0,7580.0,7620.0,34.0,3 units; on 100%-ext break U3 stop -> halfway entry-to-anchor,2026-06-22,A: market at 06:45 (better than card entry),FILLED,2026-06-22 06:45:00,7480.0,2.0,0.059,Unit 1,7478.0,2026-06-22 06:45:00,stopped out (TP1 reached later 2026-07-06 21:45:00),-1.0,MICRO-R
SPX-2026-06-19,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7512.0,7478.0,7546.0,7580.0,7620.0,34.0,3 units; on 100%-ext break U3 stop -> halfway entry-to-anchor,2026-06-22,A: market at 06:45 (better than card entry),FILLED,2026-06-22 06:45:00,7480.0,2.0,0.059,Unit 2,7478.0,2026-06-22 06:45:00,stopped out (TP2 reached later 2026-07-15 16:30:00),-1.0,MICRO-R
SPX-2026-06-19,2026-06-19,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7512.0,7478.0,7546.0,7580.0,7620.0,34.0,3 units; on 100%-ext break U3 stop -> halfway entry-to-anchor,2026-06-22,A: market at 06:45 (better than card entry),FILLED,2026-06-22 06:45:00,7480.0,2.0,0.059,Unit 3,7478.0,2026-06-22 06:45:00,stopped out,-1.0,MICRO-R
SPX-2026-06-24,2026-06-24,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-25,A: market at 06:45 (better than card entry),FILLED,2026-06-25 06:45:00,7407.3,62.87,0.599,Unit 1,7470.17,2026-06-30 16:45:00,stopped out (TP1 never reached),-1.0,
SPX-2026-06-24,2026-06-24,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-25,A: market at 06:45 (better than card entry),FILLED,2026-06-25 06:45:00,7407.3,62.87,0.599,Unit 2,7470.17,2026-06-30 16:45:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-24,2026-06-24,Trade 1 - Daily Directional,SHORT,MARKET @ cash open 14:30 UK,7365.17,7470.17,7260.75,7156.04,7077.46,105.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,2026-06-25,A: market at 06:45 (better than card entry),FILLED,2026-06-25 06:45:00,7407.3,62.87,0.599,Unit 3,7377.2,2026-06-25 23:45:00,card runner time-stop at entry-session close,0.479,
SPX-2026-06-24,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),SHORT,SELL LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-25,A: market at 06:45 (better than card entry),FILLED,2026-06-25 06:45:00,7407.3,81.7,0.961,Unit 1,7320.0,2026-06-26 05:45:00,TP1 reached,1.069,
SPX-2026-06-24,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),SHORT,SELL LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-25,A: market at 06:45 (better than card entry),FILLED,2026-06-25 06:45:00,7407.3,81.7,0.961,Unit 2,7489.0,2026-06-30 18:45:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-24,2026-06-24,Trade 2 - Pivot (sell limit daily P shelf),SHORT,SELL LIMIT,7404.0,7489.0,7320.0,7235.0,7188.0,85.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-25,A: market at 06:45 (better than card entry),FILLED,2026-06-25 06:45:00,7407.3,81.7,0.961,Unit 3,7489.0,2026-06-30 18:45:00,stopped out,-1.0,
SPX-2026-06-24,2026-06-24,Trade 3A - Momentum-Pullback (38.2% rally-sell),SHORT,SELL LIMIT,7453.0,7545.0,7349.0,7270.0,7188.0,92.0,3 units; 3A structural runner override on 100%-ext break,2026-06-25,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7407.3 was worse than the card entry 7453.0; the -0.5R improvement level 7499.0 was not reached (session range from 06:45: 7332.9-7438.0).,0.0,
SPX-2026-06-25,2026-06-25,Trade 1 - Daily Directional,,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: direction score |-0.21| below the 0.25 conviction threshold.,0.0,
SPX-2026-06-25,2026-06-25,"Trade 2 - Pivot (range fade, sell limit daily R1)",SHORT,SELL LIMIT,7403.21,7430.0,7379.51,7355.8,7334.51,27.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-26,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7312.6 was worse than the card entry 7403.21; the -0.5R improvement level 7416.6 was not reached (session range from 06:45: 7303.1-7402.1).,0.0,
SPX-2026-06-25,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,2026-06-26,B: limit at entry -0.5R = 7365.50 (did not chase),FILLED,2026-06-26 17:00:00,7365.5,19.5,0.5,Unit 1,7385.0,2026-06-26 18:30:00,stopped out (TP1 reached later 2026-06-26 23:00:00),-1.0,
SPX-2026-06-25,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,2026-06-26,B: limit at entry -0.5R = 7365.50 (did not chase),FILLED,2026-06-26 17:00:00,7365.5,19.5,0.5,Unit 2,7385.0,2026-06-26 18:30:00,stopped out (TP2 reached later 2026-07-29 23:00:00),-1.0,
SPX-2026-06-25,2026-06-25,"Trade 3A - Momentum-Pullback (sell stop, break of 23 Jun low)",SHORT,SELL STOP,7346.0,7385.0,7318.0,7309.98,7265.81,39.0,3 units; 3A structural override on 100%-ext break,2026-06-26,B: limit at entry -0.5R = 7365.50 (did not chase),FILLED,2026-06-26 17:00:00,7365.5,19.5,0.5,Unit 3,7385.0,2026-06-26 18:30:00,stopped out,-1.0,
SPX-2026-06-26,2026-06-26,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-29,A: market at 06:45 (better than card entry),FILLED,2026-06-29 06:45:00,7382.5,29.5,0.392,Unit 1,7412.0,2026-06-29 13:45:00,stopped out (TP1 never reached),-1.0,
SPX-2026-06-26,2026-06-26,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-29,A: market at 06:45 (better than card entry),FILLED,2026-06-29 06:45:00,7382.5,29.5,0.392,Unit 2,7412.0,2026-06-29 13:45:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-26,2026-06-26,Trade 1 - Daily Directional (sell stop),SHORT,SELL STOP,7336.8,7412.0,7261.6,7186.4,7111.2,75.2,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-06-29,A: market at 06:45 (better than card entry),FILLED,2026-06-29 06:45:00,7382.5,29.5,0.392,Unit 3,7412.0,2026-06-29 13:45:00,stopped out,-1.0,
SPX-2026-06-26,2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-29,A: market at 06:45 (better than card entry),FILLED,2026-06-29 06:45:00,7382.5,83.11,0.911,Unit 1,7465.61,2026-06-30 16:45:00,stopped out (TP1 reached later 2026-07-29 22:45:00),-1.0,
SPX-2026-06-26,2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-29,A: market at 06:45 (better than card entry),FILLED,2026-06-29 06:45:00,7382.5,83.11,0.911,Unit 2,7465.61,2026-06-30 16:45:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-26,2026-06-26,Trade 2 - Pivot (sell limit daily P),SHORT,SELL LIMIT,7374.37,7465.61,7320.67,7283.13,7234.18,91.24,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-06-29,A: market at 06:45 (better than card entry),FILLED,2026-06-29 06:45:00,7382.5,83.11,0.911,Unit 3,7465.61,2026-06-30 16:45:00,stopped out,-1.0,
SPX-2026-06-26,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),SHORT,SELL LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,3 units; 3A structural override at 100%-ext break,2026-06-29,B: limit at entry -0.5R = 7438.76 (did not chase),FILLED,2026-06-29 20:15:00,7438.76,26.85,0.5,Unit 1,7465.61,2026-06-30 16:45:00,stopped out (TP1 reached later 2026-07-29 18:45:00),-1.0,
SPX-2026-06-26,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),SHORT,SELL LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,3 units; 3A structural override at 100%-ext break,2026-06-29,B: limit at entry -0.5R = 7438.76 (did not chase),FILLED,2026-06-29 20:15:00,7438.76,26.85,0.5,Unit 2,7465.61,2026-06-30 16:45:00,stopped out (TP2 reached later 2026-07-29 22:45:00),-1.0,
SPX-2026-06-26,2026-06-26,Trade 3A - Momentum-Pullback (sell limit daily R1 / 38.2%),SHORT,SELL LIMIT,7411.91,7465.61,7357.0,7318.39,7234.0,53.7,3 units; 3A structural override at 100%-ext break,2026-06-29,B: limit at entry -0.5R = 7438.76 (did not chase),FILLED,2026-06-29 20:15:00,7438.76,26.85,0.5,Unit 3,7465.61,2026-06-30 16:45:00,stopped out,-1.0,
SPX-2026-06-29,2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-06-30,A: market at 06:45 (better than card entry),FILLED,2026-06-30 06:45:00,7449.7,108.3,0.531,Unit 1,7558.0,2026-07-10 17:00:00,stopped out (TP1 never reached),-1.0,
SPX-2026-06-29,2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-06-30,A: market at 06:45 (better than card entry),FILLED,2026-06-30 06:45:00,7449.7,108.3,0.531,Unit 2,7558.0,2026-07-10 17:00:00,stopped out (TP2 never reached),-1.0,
SPX-2026-06-29,2026-06-29,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor 07:00 UK,7354.0,7558.0,7150.1,6946.1,7018.6,204.0,3 units; Unit3 SL->entry-0.2R (7394.8) on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-06-30,A: market at 06:45 (better than card entry),FILLED,2026-06-30 06:45:00,7449.7,108.3,0.531,Unit 3,7487.2,2026-06-30 23:45:00,card runner time-stop at entry-session close,-0.346,
SPX-2026-06-29,2026-06-29,Trade 2 - Pivot (sell stop below daily S1),SHORT,SELL STOP,7296.6,7389.4,7301.2,7274.7,7248.3,93.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner toward pivot P,2026-06-30,A: market-if-better,SKIPPED,2026-06-30 06:45:00,7449.7,,,All units,,,06:45 price 7449.7 is beyond the card stop 7389.4 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-06-29,2026-06-29,"Trade 3C - Momentum-Breakout (sell stop, conditional)",SHORT,SELL STOP,7209.9,7349.7,7050.0,6950.0,6900.0,140.0,3 units; structural runner,2026-06-30,A: market-if-better,SKIPPED,2026-06-30 06:45:00,7449.7,,,All units,,,06:45 price 7449.7 is beyond the card stop 7349.7 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-06-30,2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354.0,7500.0,7208.0,7062.0,7186.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-07-01,A: market at 06:45 (better than card entry),FILLED,2026-07-01 06:45:00,7475.8,24.2,0.166,Unit 1,7500.0,2026-07-01 17:15:00,stopped out (TP1 never reached),-1.0,MICRO-R
SPX-2026-06-30,2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354.0,7500.0,7208.0,7062.0,7186.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-07-01,A: market at 06:45 (better than card entry),FILLED,2026-07-01 06:45:00,7475.8,24.2,0.166,Unit 2,7500.0,2026-07-01 17:15:00,stopped out (TP2 never reached),-1.0,MICRO-R
SPX-2026-06-30,2026-06-30,Trade 1 - Daily Directional,SHORT,MARKET @ 00:00 UK (overridden),7354.0,7500.0,7208.0,7062.0,7186.0,146.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session close / 3xATR cap,2026-07-01,A: market at 06:45 (better than card entry),FILLED,2026-07-01 06:45:00,7475.8,24.2,0.166,Unit 3,7500.0,2026-07-01 17:15:00,stopped out,-1.0,MICRO-R
SPX-2026-06-30,2026-06-30,Trade 2 - Pivot (sell stop below P),SHORT,SELL STOP,7350.0,7369.0,7333.0,7322.0,7311.0,19.0,3 units; Unit3 SL->entry-0.2R on TP2 fill,2026-07-01,A: market-if-better,SKIPPED,2026-07-01 06:45:00,7475.8,,,All units,,,06:45 price 7475.8 is beyond the card stop 7369.0 - the structure the card was built on is already gone; no entry taken.,0.0,PRICE THROUGH STOP AT 06:45
SPX-2026-06-30,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,2026-07-01,A: market at 06:45 (better than card entry),FILLED,2026-07-01 06:45:00,7475.8,24.2,0.302,Unit 1,7500.0,2026-07-01 17:15:00,stopped out (TP1 reached later 2026-07-23 18:00:00),-1.0,
SPX-2026-06-30,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,2026-07-01,A: market at 06:45 (better than card entry),FILLED,2026-07-01 06:45:00,7475.8,24.2,0.302,Unit 2,7500.0,2026-07-01 17:15:00,stopped out (TP2 reached later 2026-07-29 22:30:00),-1.0,
SPX-2026-06-30,2026-06-30,Trade 3A - Momentum-Pullback (57.5% rally-sell),SHORT,SELL LIMIT,7420.0,7500.0,7390.0,7331.0,7176.0,80.0,3 units; Unit3 SL->entry-0.2R on TP2 fill; 3A structural override,2026-07-01,A: market at 06:45 (better than card entry),FILLED,2026-07-01 06:45:00,7475.8,24.2,0.302,Unit 3,7500.0,2026-07-01 17:15:00,stopped out,-1.0,
SPX-2026-07-01,2026-07-01,Trade 1 - Daily Directional (buy limit daily P),LONG,BUY LIMIT,7413.0,7377.0,7449.0,7485.0,7520.0,36.0,3 units; Unit3 SL->entry+0.2R on TP2 fill; runner time-stop at session close + 3xATR cap,2026-07-02,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7500.2 was worse than the card entry 7413.0; the -0.5R improvement level 7395.0 was not reached (session range from 06:45: 7427.0-7541.0).,0.0,
SPX-2026-07-01,2026-07-01,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7413.0,7382.0,7444.0,7472.0,7531.0,31.0,3 units; Unit3 SL->entry+0.2R on TP2 fill,2026-07-02,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7500.2 was worse than the card entry 7413.0; the -0.5R improvement level 7397.5 was not reached (session range from 06:45: 7427.0-7541.0).,0.0,
SPX-2026-07-01,2026-07-01,Trade 3A - Momentum-Pullback (breakout stop),LONG,BUY STOP,7446.0,7401.0,7491.0,7500.0,7531.0,45.0,3 units; 3A structural runner override on 100%-ext break,2026-07-02,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7500.2 was worse than the card entry 7446.0; the -0.5R improvement level 7423.5 was not reached (session range from 06:45: 7427.0-7541.0).,0.0,
SPX-2026-07-02,2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-07-03,A: market at 06:45 (better than card entry),FILLED,2026-07-03 06:45:00,7496.5,83.94,0.967,Unit 1,7586.16,2026-07-16 08:15:00,TP1 reached,1.068,
SPX-2026-07-02,2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-07-03,A: market at 06:45 (better than card entry),FILLED,2026-07-03 06:45:00,7496.5,83.94,0.967,Unit 2,7412.56,2026-07-23 16:30:00,stopped out (TP2 reached later 2026-08-04 17:00:00),-1.0,
SPX-2026-07-02,2026-07-02,Trade 1 - Daily Directional,LONG,MARKET @ session open 07:00 UK,7499.36,7412.56,7586.16,7672.96,7759.76,86.8,3 units; Unit3 SL->entry+0.2R (7516.7) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,2026-07-03,A: market at 06:45 (better than card entry),FILLED,2026-07-03 06:45:00,7496.5,83.94,0.967,Unit 3,7504.6,2026-07-03 20:00:00,card runner time-stop at entry-session close,0.096,
SPX-2026-07-02,2026-07-02,Trade 2 - Pivot (regime-aware),,,,,,,,,,,,SUPPRESSED,,, ,,All units,,,SUPPRESSED by card: daily and weekly pivot tiers uncorroborated.,0.0,
SPX-2026-07-02,2026-07-02,Trade 3A - Momentum-Pullback (57.5% fib),LONG,BUY LIMIT,7425.33,7344.02,7457.71,7499.36,7521.81,81.31,3 units; Unit3 SL->entry+0.2R (7441.59) on TP2 fill; structural runner override on 100%-ext break,2026-07-03,B: wait for entry -0.5R,NO FILL,,,,,All units,,,06:45 price 7496.5 was worse than the card entry 7425.33; the -0.5R improvement level 7384.7 was not reached (session range from 06:45: 7493.9-7513.1).,0.0,
